V1,V2,V3,V4,V5,
1387,-0.388338993,0.928295369,9.87677906,-8.074233845,2
1388,1.058057619,0.129483082,9.087078147,-8.745662146,2
1389,0.627911031,-0.610416519,8.348536958,-10.43384331,2
1390,0.763371146,0.010090298,7.427414279,-9.005369796,2
1391,-1.298520505,-1.655255874,8.303450104,-9.017662384,2
1392,-0.609229496,0.011715692,9.980138025,-8.535559198,2
1393,1.200734173,-0.443031852,8.868342814,-10.3307866,2
1394,-0.587013549,-0.856622922,7.685522684,-9.300184844,2
1395,-0.20254434,-0.357562155,10.20190837,-7.566984283,2
1396,0.061164938,-1.520384842,8.913354198,-7.466236707,2
1397,-0.864165248,-0.078370281,9.122121137,-9.071212347,2
1398,0.388947189,-0.732666683,7.535040697,-9.734410549,2
1399,1.094600564,-0.505673024,9.009241702,-8.665620173,2
1400,-0.865788428,-0.146179357,8.124129633,-9.307193944,2
1401,1.130994759,0.509929145,8.313701107,-9.449741051,2
1402,0.285447377,0.256619143,9.719796784,-9.109726665,2
1403,-0.082527457,0.796939421,10.95272807,-10.72585607,2
1404,0.532284984,-1.141472744,7.285834218,-9.942415354,2
1405,0.559701292,-0.305311334,9.868951238,-9.283271654,2
1406,-0.935028895,-0.94987916,8.515419531,-9.207179566,2
1407,-0.711792283,0.808873466,9.46706502,-8.343099339,2
1408,-1.132597729,-0.735858744,10.10965158,-9.929879253,2
1409,-0.059133365,-0.95698287,9.58496748,-7.057951208,2
1410,0.003134839,-0.685183629,8.257089103,-9.851994374,2
1411,0.682581139,0.028644596,9.179435141,-8.0063769,2
1412,-1.096393859,0.56960473,9.482209012,-8.507403385,2
1413,-0.968150388,-1.739939982,9.058710612,-8.09578975,2
1414,-0.123029936,-0.333268555,8.784894413,-8.777523624,2
1415,1.257273266,1.243911085,8.779182018,-9.926034537,2
1416,-1.414566377,-0.670030842,10.07737086,-8.107368245,2
1417,-0.57614494,-0.880081357,8.664246484,-9.158737974,2
1418,-0.940053232,-1.62506092,9.858668867,-8.301828851,2
1419,0.139472559,-0.685727684,8.892919599,-9.742134842,2
1420,0.015430694,0.643463689,8.750425951,-8.748204487,2
1421,-1.441080599,-0.979239554,10.47377118,-10.50850984,2
1422,0.457418345,1.381826837,9.485024075,-8.791130257,2
1423,-1.158562837,0.815192499,8.17109912,-8.815383188,2
1424,-0.819591293,-2.563259441,8.787517622,-8.486177493,2
1425,-1.795536791,-0.282637297,8.610934813,-10.40681283,2
1426,-0.427081922,-1.007731836,9.584176551,-8.909044005,2
1427,-0.07897004,0.140171437,7.382229517,-8.067859111,2
1428,-0.236156467,0.168731214,9.271241563,-9.380611269,2
1429,-1.490479177,3.175398473,9.366484051,-9.422086596,2
1430,0.233403811,-0.334623969,8.853605127,-8.965665279,2
1431,-2.219325415,1.417392985,9.550075536,-8.500678358,2
1432,-0.207418152,-1.879165612,9.416949493,-9.377974194,2
1433,0.520862597,-0.71001023,8.215481116,-8.922613536,2
1434,0.385080696,1.009434417,10.44322104,-9.6534878,2
1435,2.032792962,0.213297254,8.277979012,-9.713196509,2
1436,2.23571266,1.107978543,10.44151791,-9.755278583,2
1437,-1.35651245,0.647726374,11.1872299,-10.92284076,2
1438,0.879410591,0.867553234,8.383217511,-10.01770431,2
1439,-0.457109633,2.199835069,7.936336614,-10.42548915,2
1440,-0.789678043,-1.511207054,9.047767466,-10.21548671,2
1441,1.524471212,0.538519156,8.533196233,-10.45460129,2
1442,-0.90282517,-1.387259506,8.449997497,-11.56553802,2
1443,0.306485877,2.186195825,7.213957453,-8.915148768,2
1444,-1.127375125,0.053797115,10.25520703,-9.328593425,2
1445,-2.062224526,0.896319768,7.781549637,-7.353569822,2
1446,-1.012627292,-0.183024189,9.935077938,-9.06387675,2
1447,0.266116238,-0.039911848,9.755243811,-10.27899723,2
1448,0.890260722,0.961671849,10.12734759,-9.333340725,2
1449,1.084184212,0.167348514,8.672919588,-8.930475936,2
1450,0.019015312,1.338687009,9.362284708,-10.7338663,2
1451,0.494409168,0.529111271,8.890315681,-9.141209648,2
1452,0.676927198,-0.135141934,9.738406956,-8.304747134,2
1453,1.179787016,-0.274628422,9.627870292,-9.241197912,2
1454,-1.267428191,0.598798769,10.52289086,-8.923513235,2
1455,0.230357276,-0.982981247,9.540133654,-8.111234729,2
1456,0.257844013,0.918109528,8.472653208,-9.479099852,2
1457,0.282140554,0.698855728,9.386193267,-8.626924986,2
1458,-0.09492221,-0.246213708,10.39123888,-10.7059456,2
1459,1.064739987,-0.715857238,9.350816577,-9.627973905,2
1460,-1.168284697,-0.668250786,8.793855357,-9.372371049,2
1461,-0.081572769,0.071705971,9.928901089,-9.23168286,2
1462,1.648865285,-0.278773889,9.791326961,-7.676450022,2
1463,3.270263775,0.403581407,8.582370405,-8.435272178,2
1464,1.01209136,-1.867813036,9.474475039,-8.030426123,2
1465,1.446448882,1.593749148,9.707142276,-8.625252282,2
1466,1.640032416,0.774698852,10.37546743,-9.56653987,2
1467,0.101254829,0.989915899,7.911194395,-8.522214689,2
1468,-0.788770541,0.324799426,9.389914124,-9.016085156,2
1469,1.583509221,-1.469722839,10.42052826,-9.769375606,2
1470,0.647045221,-0.49939363,8.116663859,-9.583016771,2
1471,-0.287306537,-0.216895026,8.493227212,-8.217347528,2
1472,1.293398951,0.305605262,10.13321639,-8.274615414,2
1473,0.600993063,-1.330900543,9.430390136,-7.47735271,2
1474,-2.425233155,2.134605043,8.659259128,-9.564971391,2
1475,-1.272701722,0.369700099,10.57448013,-9.50592241,2
1476,-1.7908569,0.185096448,10.08673645,-8.950295069,2
1477,1.740579468,0.189113562,8.27503281,-9.730719793,2
1478,0.599777375,-0.495262257,9.594382896,-9.30301503,2
1479,-1.521392429,2.695249386,6.310361853,-10.48718454,2
1480,-1.012302047,-0.484615314,11.24342202,-9.584529314,2
1481,-0.812583151,-1.149719778,9.583687617,-9.770921531,2
1482,0.44726745,-0.391214491,8.763962145,-8.704806805,2
1483,1.336508866,0.818856145,9.311115271,-7.344072159,2
1484,-0.126649086,-0.513250917,8.487840483,-9.133029801,2
1485,0.092321662,1.257421407,7.595396538,-9.418824365,2
1486,0.084603336,-0.667374478,7.830681897,-8.248898297,2
1487,-0.00766507,1.419496088,9.650067562,-9.924680873,2
1488,0.44123701,-0.09295915,9.573525166,-8.45315523,2
1489,1.192062173,0.221805645,9.562035752,-10.54421161,2
1490,0.344453312,-0.62965777,10.06881606,-5.450476246,2
1491,1.933572792,-0.538023026,8.174711987,-9.224397382,2
1492,-0.974772396,0.640454201,8.798719126,-10.0041791,2
1493,-0.32863983,0.536420604,9.395322103,-9.629845764,2
1494,0.72558717,0.857987413,10.6483756,-8.815753592,2
1495,-0.225576335,-0.005422631,7.928300424,-8.650597467,2
1496,0.267105691,1.416726865,12.19108483,-7.568794558,2
1497,-0.055305435,0.182429437,7.692228563,-8.088270748,2
1498,0.405124715,-1.462586676,7.848440305,-8.699647586,2
1499,1.265201755,-1.079531491,8.775068058,-9.459107908,2
1500,-0.237871395,-0.983867349,7.879266317,-8.183196899,2
1501,0.048587287,-0.133784159,0.353243582,1.186721565,2
1502,0.742930998,-0.59136542,-0.966834112,-0.442997352,2
1503,-1.331415565,0.137819844,1.014008052,-0.197672761,2
1504,0.614236198,-1.215734557,1.398931556,0.218970036,2
1505,-0.808383302,0.785064449,0.301824624,-1.495505844,2
1506,0.599666395,-0.159584784,-1.35829615,-1.280094537,2
1507,-0.548204385,-0.868948415,1.135498885,-0.21459693,2
1508,0.967635477,0.856140695,2.142869224,-1.396227493,2
1509,-0.400534516,1.520741814,-0.723048314,-0.180489809,2
1510,0.41004017,0.425355505,0.156017807,-0.471172252,2
1511,0.574687302,-0.245832872,2.014438333,-0.95347387,2
1512,0.153180375,-0.568360189,-0.649641652,1.992267883,2
1513,-1.217589625,0.596488974,-2.241342985,1.174329931,2
1514,2.287309211,0.010343347,-0.00303014,1.265681671,2
1515,-0.906658672,0.613494314,-2.701358872,-1.781366295,2
1516,-0.169089125,-0.569006104,-0.946882646,-1.674945299,2
1517,-0.553926529,1.395459464,-0.363498179,-2.575524634,2
1518,-0.384295165,-2.565152452,-0.264013563,-0.781764872,2
1519,0.029299173,1.609793928,0.894287312,1.72895154,2
1520,-1.261349098,1.19306395,-0.13311433,-1.13036016,2
1521,0.527024814,0.238406407,-0.940657346,-1.522813926,2
1522,0.284801628,0.125216332,0.674680547,-0.412813895,2
1523,-0.24807461,0.856423468,0.488354244,0.348298638,2
1524,-0.268805291,-2.382571791,1.315601154,0.821275885,2
1525,0.743332528,-0.621319906,0.171645227,-1.382581513,2
1526,-1.976544804,1.063061315,-0.150744659,-0.37888534,2
1527,0.133587423,0.843597101,1.082086211,1.474327257,2
1528,0.4117481,0.895072959,-1.305094879,-0.538888759,2
1529,-1.025812133,-0.730650717,0.544334492,0.285753303,2
1530,0.447966059,0.425492422,-0.557175618,-0.266850704,2
1531,1.117346931,-0.420946515,-0.138528459,-1.03296245,2
1532,1.038443957,-0.7805277,0.090690535,-1.022738179,2
1533,-0.618232938,-1.612396275,0.219941979,0.423438588,2
1534,-1.228163835,-2.995489078,1.049666478,0.38642379,2
1535,-1.676356114,0.32833596,-2.000154908,1.129203472,2
1536,-1.725979251,0.297766969,-0.937645017,-0.571505984,2
1537,0.370134275,-1.443436998,0.086776379,2.201971683,2
1538,-0.496472973,0.761941611,0.234948674,0.405241232,2
1539,0.854432599,-0.57869741,-0.919308943,1.034115582,2
1540,-0.58045446,1.598987623,-1.07535246,-0.010457138,2
1541,0.044290797,0.507749943,-0.526977405,0.428620456,2
1542,0.588947397,0.411532872,0.035402433,-0.587073673,2
1543,0.77522974,1.461302271,0.54679069,-0.690688934,2
1544,0.50851626,0.983188986,-0.109534786,0.665974011,2
1545,0.966647681,-0.945875464,-0.784102028,0.642190098,2
1546,0.297028599,-0.239351054,0.425796115,0.348622092,2
1547,0.46885925,-0.091431717,-0.321237598,0.821018789,2
1548,-1.553023292,0.609995285,1.325394686,1.074547572,2
1549,0.936403268,-0.346162156,-2.312431231,-0.830549644,2
1550,-1.167382913,0.629476725,-0.795057776,0.674969107,2
1551,-0.473407921,0.735981072,-0.639875204,-1.271916297,2
1552,-2.737722647,2.197391286,0.689466178,1.134570361,2
1553,2.12194333,-0.66007257,0.00033511,1.108937117,2
1554,-0.656977664,0.962490834,1.048290782,0.061104266,2
1555,-0.454188895,-0.545989948,0.577246797,1.297791223,2
1556,-0.257079883,1.799969577,-0.077077227,-0.104186526,2
1557,-0.542376872,0.602032061,0.010405413,0.313190596,2
1558,-0.246155832,-0.960412916,0.49065201,0.061895798,2
1559,-0.53953946,0.432993808,0.775211056,-1.467704909,2
1560,0.413698373,1.504718923,1.127089802,-0.186835073,2
1561,-0.9627675,-0.212191104,-0.424129091,1.130524275,2
1562,-0.183657984,0.48476933,0.161792028,-1.153580843,2
1563,2.239363496,0.532003916,0.597874604,-0.995642043,2
1564,-1.641155288,0.52763835,0.463434995,0.366195307,2
1565,0.074454844,0.91685153,-0.715608266,0.036419611,2
1566,1.773968522,-0.5523276,0.494530235,-0.125519913,2
1567,-0.523285556,0.048517429,-0.29456062,-2.484760271,2
1568,-0.5349042,-0.192220594,1.206707497,-0.843792752,2
1569,0.635468911,-1.358857985,0.731541854,-0.524976774,2
1570,0.330145333,-0.167963954,-1.483236626,0.692200201,2
1571,0.719713499,0.771009857,0.579750273,-0.224854619,2
1572,0.539992074,0.081659553,0.092470744,-2.683030502,2
1573,-3.383098849,-0.304777394,-0.957401569,1.365089083,2
1574,0.525675916,0.843320303,-0.503587959,-0.467387402,2
1575,1.673334791,-0.973198561,1.117392466,1.398703283,2
1576,0.341326696,0.262243669,0.853356667,1.195711586,2
1577,0.457134175,2.452399762,-0.597627134,-0.944249708,2
1578,-1.344314085,-0.597808238,-0.336284208,-1.048837982,2
1579,0.476403471,0.794316168,-0.429665375,0.36245491,2
1580,0.588783824,1.056295356,0.954682274,1.68830997,2
1581,0.641169734,1.30529001,-0.490095936,-1.001825851,2
1582,2.217362662,-0.741429684,-1.047951289,1.023432979,2
1583,0.694895633,0.475451097,-0.732765239,-0.813434413,2
1584,-1.419823479,1.303239292,-0.132613073,-0.502081582,2
1585,-1.82145814,0.693283323,0.155765502,-1.467475395,2
1586,0.069895351,0.113787742,1.086339268,0.701078943,2
1587,-0.908577534,0.405897254,1.756049301,-0.976275232,2
1588,-0.985443817,0.415510196,0.616163381,0.392651192,2
1589,1.053454813,-0.60749561,-1.699814688,-0.678456892,2
1590,-0.927459172,-0.535600881,2.359014278,1.550764599,2
1591,-0.206153096,0.409832212,0.700798304,-0.241598236,2
1592,-0.044495774,-0.177380189,-0.721599825,0.54022357,2
1593,-0.923483362,0.678870338,1.031610134,0.648953031,2
1594,-1.13063687,-1.017341448,-0.346642268,0.932445438,2
1595,-0.083567362,1.571442022,-0.571313504,0.571428603,2
1596,-1.571669059,1.834682929,0.422602079,0.744846286,2
1597,-0.266487775,-1.183875207,-0.692929847,0.579618817,2
1598,1.215913991,-3.025319029,1.821691895,-0.512692858,2
1599,0.202114901,-1.09458381,1.186373425,0.247610277,2
1600,0.692434171,-0.076614244,0.040998294,0.222253243,2
1601,0.444246356,0.703299902,-0.250049752,0.820558722,2
1602,-0.401172319,1.258019761,0.212821285,0.310317982,2
1603,-1.416458331,-0.526338209,-0.851187079,-1.043530197,2
1604,1.229303429,-0.689361887,-0.452648719,-0.536285366,2
1605,-0.068792522,-0.659981448,-1.653967708,-0.666083,2
1606,0.814485402,-0.764206092,-1.395735609,0.95110744,2
1607,-0.140286436,-1.023900685,-0.618990328,-0.810238605,2
1608,-0.83423777,0.635804794,0.263488814,0.037653717,2
1609,-0.917812916,0.519625499,-1.390861934,-1.340470494,2
1610,2.792700781,0.499306269,0.583492471,0.236839952,2
1611,-1.734256759,0.034648954,0.855636188,1.20488467,2
1612,0.842435193,-0.052208576,-0.558080611,0.105333435,2
1613,0.050378793,-0.231524079,-0.054703884,0.047966802,2
1614,-0.073643307,-0.902142893,-0.473859045,-1.646226308,2
1615,-0.394040542,-0.624887551,0.534433824,0.759964491,2
1616,-0.187823122,-0.367427267,-1.337883755,-0.755211067,2
1617,0.266577869,-0.800953366,0.547495524,-1.108315163,2
1618,-0.181999475,-0.751839241,-1.41089899,-1.936973438,2
1619,0.094446561,-0.592858838,-0.797097563,0.117876714,2
1620,0.436299497,1.022578063,0.271984454,-0.035158788,2
1621,0.502743083,-0.083840294,0.210129065,0.807475862,2
1622,0.294933243,0.109304204,-0.385757967,1.83693126,2
1623,-1.143462467,0.408721941,-0.960839781,-0.423470003,2
1624,1.058074587,-0.532404184,0.930419402,0.230999494,2
1625,2.829077489,-0.503314169,-0.195664978,-0.062830129,2
1626,0.923101468,1.720882871,0.774618715,-1.46344598,2
1627,1.422030278,1.129015512,-0.968708158,-0.655143151,2
1628,-1.120597575,0.056159278,-0.012157336,0.358389721,2
1629,1.973539297,-0.625302182,-0.197154915,0.629956263,2
1630,0.37765051,-2.316838885,-1.10680649,0.595763481,2
1631,-1.625712179,1.519132872,-0.391303341,0.520161413,2
1632,0.046440889,1.170807482,0.415755675,-1.383521288,2
1633,-0.495456746,0.18094695,0.27363533,1.421732183,2
1634,-0.267980235,1.849870613,1.908525842,-1.305824534,2
1635,0.804619076,0.491591709,-0.302671692,1.994698761,2
1636,0.788238145,-0.843113796,0.252246577,-1.138060816,2
1637,0.301091323,1.368737949,-1.405393457,-0.254833657,2
1638,1.063910397,-0.203878679,-0.288427411,0.070784057,2
1639,-1.73145686,0.440484407,0.808788099,0.67292774,2
1640,-0.256595696,-0.234769464,-0.391530332,-0.714221842,2
1641,-1.523522051,0.635151854,1.595742289,0.443527057,2
1642,-0.250566464,-0.766046397,-0.711289171,0.308721869,2
1643,1.119727092,-0.789500931,0.547416283,1.075227573,2
1644,0.327576698,1.461602415,0.111951628,-1.786722256,2
1645,0.927006739,0.585007447,-0.408877171,-1.779316292,2
1646,0.981917452,-0.843166982,0.652353249,1.161804648,2
1647,0.022187689,-0.252169174,-0.784037676,1.412305588,2
1648,-0.623621107,-1.121440042,-0.948084388,1.583784203,2
1649,1.399469058,0.665215284,0.642314077,1.108564285,2
1650,1.243913446,-2.876105934,0.74881799,1.359515542,2
1651,-0.083926906,-3.136446871,0.759921758,0.245020293,2
1652,-1.124192246,-0.713507483,-2.223134493,-0.2105878,2
1653,0.101056442,0.009073841,0.750339724,1.015848086,2
1654,0.607687258,1.143676144,-0.33606536,3.355176462,2
1655,-0.701555191,-0.334198724,1.627952398,-1.059841649,2
1656,0.815727482,0.583689342,0.078517266,-0.125578867,2
1657,-0.1471231,-0.467918659,0.574118086,0.749903408,2
1658,-0.900885964,-0.035767359,0.134226024,-0.562786124,2
1659,-1.268921255,1.809758046,-0.814504342,1.085388886,2
1660,-1.919973538,1.587656179,-0.938676915,-1.448574632,2
1661,-3.573900955,-0.715947343,0.708782077,0.82252578,2
1662,0.607582752,-0.777292482,-0.20616461,0.488816625,2
1663,1.713686734,-0.07918959,0.357307177,2.27230971,2
1664,-0.758909411,0.080018728,-0.405842788,-0.073180562,2
1665,-0.448839739,-1.651470592,-0.844675089,1.180957094,2
1666,-0.116138926,0.149016938,1.98254839,0.957265789,2
1667,1.904673313,0.899445758,-1.319689959,-0.028313148,2
1668,-1.000380965,0.689554097,-0.681708554,-1.550917943,2
1669,-1.438294073,0.562842218,0.041167196,-0.418104821,2
1670,0.704214202,1.79742527,1.093549725,-0.063528518,2
1671,-0.257899918,0.494922104,-1.881227911,-0.41549744,2
1672,-0.746680113,0.920914745,-1.051015203,-0.652924323,2
1673,0.62160277,1.32451182,0.935294326,-0.908934306,2
1674,-1.159972296,0.763363255,1.522810882,-1.643045252,2
1675,1.402070586,-0.503863221,-1.692190732,0.553219676,2
1676,-0.630850837,0.870985087,-1.268637432,-1.838523415,2
1677,0.223115026,-0.608969654,1.190910888,-0.251021342,2
1678,-0.497673427,-1.38824112,-0.445026105,2.212039286,2
1679,-2.334110803,1.807832198,0.830410518,-0.007293042,2
1680,0.063786717,1.034632342,-0.754100916,-0.544962546,2
1681,0.949158533,0.005279449,0.059076789,1.55251044,2
1682,1.037818667,0.173098493,-0.532875121,-1.131473005,2
1683,0.743203605,-0.142316808,-0.416435701,1.128580333,2
1684,-2.522461373,1.758524274,-0.081211445,-0.472556537,2
1685,0.837816323,-0.874917583,-0.033203561,0.070627882,2
1686,2.131159985,1.053777344,1.619722815,-0.214212838,2
1687,1.146416175,-0.582734145,-1.115196225,-0.154874491,2
1688,0.638955099,0.980318543,-2.23543519,0.229459191,2
1689,0.043712338,-0.189801465,1.120671161,-1.034992775,2
1690,-0.077675591,1.543902447,-1.312246587,-0.588360583,2
1691,2.423580068,0.758330507,-0.657366637,1.782639623,2
1692,0.418736094,-0.047988095,-1.220075553,2.947100419,2
1693,1.165713948,0.231427337,1.587412607,0.722793301,2
1694,-0.215803029,1.200886995,2.033896202,-0.715525106,2
1695,0.096169923,-0.394641838,-0.900443953,-0.904017602,2
1696,1.683517894,0.207675742,1.798232782,-0.166805136,2
1697,0.58150926,-0.335352423,0.895208677,0.388345,2
1698,-0.510152511,-1.05291577,0.996471331,1.582046472,2
1699,0.375807034,1.299313629,1.465111477,-1.870014568,2
1700,0.094614174,0.289713208,2.09929192,-2.380891166,2
1701,0.265860798,0.591072423,-0.931748249,-0.656505401,2
1702,1.32923543,0.192182453,-0.660542106,-0.456191562,2
1703,-0.829516667,-0.141681314,0.035326243,0.291324511,2
1704,-0.851284613,0.031786098,0.553087624,0.36412333,2
1705,0.432220537,-1.088757891,1.798546678,0.312494354,2
1706,0.422583509,1.042139345,-2.134478103,0.127532566,2
1707,0.702799231,2.509567609,-0.271052593,1.500106393,2
1708,-1.52439118,-1.043613463,-1.839143707,-1.238679887,2
1709,-2.228897566,1.282345756,-1.685679915,-0.369867665,2
1710,-0.181595928,0.493550721,3.723395818,-0.260521364,2
1711,1.299446278,0.946921731,-1.194994831,0.549561025,2
1712,0.456729276,0.384375043,-0.303221199,-0.606800501,2
1713,-0.971906547,-1.374465345,0.643423348,1.593340567,2
1714,0.352537041,-0.159190307,0.191619984,1.246858805,2
1715,0.869242079,-2.228975415,0.987986771,0.67365639,2
1716,-0.978522416,-0.358181818,0.041765488,-0.01061505,2
1717,-0.221898802,1.139745185,-1.163453081,-0.479873749,2
1718,0.150343186,0.176314872,0.007800255,-0.975970945,2
1719,-0.496358429,-1.028449407,-0.328855091,-0.596617529,2
1720,-1.088681936,-2.814645196,-1.483356388,2.71909318,2
1721,0.775632692,-1.084172388,0.16354711,0.501420208,2
1722,1.636480041,-1.838113083,1.496615649,0.370760668,2
1723,0.449373292,-0.945449679,0.979708898,-0.969252899,2
1724,1.128021836,-1.096830135,0.490843343,-1.011201869,2
1725,-0.220639477,-1.53305632,0.97887769,-0.265892472,2
1726,1.661320731,-1.068761978,0.24619761,1.372098808,2
1727,0.576794627,-0.155012344,0.599698387,-0.759305607,2
1728,0.697132358,1.160476509,-1.440299807,-1.348472584,2
1729,-0.664120885,-0.814738757,-0.910294032,1.273670208,2
1730,0.018032589,-0.031674466,-1.432302445,0.401110115,2
1731,-0.521372051,-0.730194622,1.540289144,0.524160961,2
1732,0.546345012,-0.389582558,0.125219371,-1.565848759,2
1733,-0.338045067,-0.060512434,1.051190345,1.178294569,2
1734,2.718671904,0.781687483,0.256210492,-0.228101543,2
1735,1.427880885,-0.484293169,0.305167436,0.223074497,2
1736,-0.422217893,0.188512626,-1.61550684,1.677736957,2
1737,1.107958163,2.55633191,0.64997264,-0.869687187,2
1738,1.111465384,1.118167576,1.579876852,-0.123572475,2
1739,0.196292327,-0.697240834,-1.256559181,-0.085501267,2
1740,0.900340471,0.688811232,0.14121685,1.726455944,2
1741,1.488894349,-0.905045115,-0.102427419,0.177524894,2
1742,-0.747806728,1.080175989,0.749954352,1.015530544,2
1743,0.861652491,0.227268268,-0.473933193,-0.270714729,2
1744,1.028090951,-0.083146538,-0.562693246,-0.820711613,2
1745,-1.536233288,0.754238468,0.408505273,-0.478603619,2
1746,0.710578309,0.540069192,0.666184426,1.098629279,2
1747,1.542451658,0.616361877,0.594924274,-0.326443283,2
1748,0.663655432,-1.867232208,0.565092552,-0.387705989,2
1749,-0.653505264,-0.367206925,0.092850649,1.716563622,2
1750,-0.013520439,0.518888308,1.008625156,-1.37309195,2
1751,-1.14824966,1.094420795,0.159469807,-0.590361547,2
1752,0.126073791,1.396608202,0.630775553,-0.738332546,2
1753,0.284298969,0.705995038,1.147502977,-0.845993254,2
1754,0.454432131,-0.827389744,0.702541265,-0.465776833,2
1755,0.542464866,1.913253474,0.889483225,-1.810666905,2
1756,0.303241464,-0.119500303,-1.544702753,-0.861512114,2
1757,-0.653987959,1.069148407,-0.84510406,0.108813608,2
1758,0.497432899,0.992040636,-0.968717364,-0.236883686,2
1759,0.62676385,-0.306000417,-0.485335848,-0.120346836,2
1760,0.832518996,-1.020399506,-1.7629892,0.144267507,2
1761,-1.22692327,-0.169900693,0.662946912,-0.352388645,2
1762,-2.380514982,-0.280420296,-0.661206298,0.729805461,2
1763,-0.402385442,0.889810268,2.160323282,-1.435552146,2
1764,-0.806870413,-0.973113549,-0.299312606,-2.182497587,2
1765,1.022175201,-0.558469311,0.390048399,0.559768383,2
1766,0.255693396,-0.880953866,0.015452417,-0.937172976,2
1767,-0.455950331,-0.309324679,-0.205431503,0.808962867,2
1768,-0.691077866,0.203726382,-0.577044163,1.452805749,2
1769,-1.494661948,-2.111274863,1.425264155,1.049828729,2
1770,-0.573920597,1.949972026,-1.758221819,-0.23301619,2
1771,0.47150021,0.673094027,-1.234748146,-2.016204179,2
1772,1.057228451,-0.15485102,0.731965993,-0.968024207,2
1773,1.60798067,-0.840641836,-0.145514732,0.498743318,2
1774,0.390436818,-1.183513257,2.078902049,-0.001126966,2
1775,1.536557118,0.77424424,-0.16184138,1.119183752,2
1776,-0.997418713,-2.176175661,-1.84088714,-0.329518298,2
1777,0.196612599,-1.033098119,-0.660939686,-0.598676179,2
1778,-0.481579944,-1.038383209,-0.668312562,0.082044468,2
1779,0.595533885,1.012867131,0.023355779,-0.355026036,2
1780,-0.750789167,-0.3740978,0.80944822,0.848759256,2
1781,0.605074543,0.034840733,0.485429614,1.274892499,2
1782,0.00749539,1.973612298,1.18710549,0.147367126,2
1783,1.985325546,-0.939660522,1.467533383,1.474870741,2
1784,-0.023485602,-0.246405102,1.362003663,-0.073536023,2
1785,0.356902263,-1.611658185,-0.578917842,-0.533524551,2
1786,0.137758554,-0.017144835,-0.685704208,1.511720721,2
1787,-0.388899588,1.258583062,1.203643474,-0.511461339,2
1788,-0.401337425,0.245281493,-0.059412871,0.516790198,2
1789,0.212013568,-0.256693135,0.174615361,-1.436751724,2
1790,-0.423026234,-0.218592863,0.473925492,1.471849143,2
1791,0.166243946,0.994117249,0.011359821,-0.105137087,2
1792,1.581223466,-1.46100451,-0.413910359,-0.455250276,2
1793,-0.098048295,0.818713055,2.422835424,0.83904599,2
1794,0.909848251,0.252545452,0.32574107,-0.465696582,2
1795,-0.033640132,-0.879171691,1.087564475,-1.026858257,2
1796,1.873924949,-2.242080873,-2.198621081,-0.285773791,2
1797,-0.922577025,-0.182565731,-0.674833089,0.525937384,2
1798,-0.540610576,-1.115297009,1.650667211,-0.658259531,2
1799,-1.746582327,0.319266935,-0.580093275,-0.819616939,2
1800,1.190860853,1.573322579,1.312292397,0.776045212,2
1801,-1.004473229,0.263580861,-0.50488386,-0.4668743,2
1802,-0.121926559,0.537086782,0.039667649,0.60629824,2
1803,0.153988254,-0.06245334,0.254284862,0.573420003,2
1804,0.78204906,-1.610931278,0.146513871,1.099691721,2
1805,-0.685744076,-0.615401586,-1.027347658,-1.827545888,2
1806,-0.388359756,0.416763774,1.271068454,0.182116988,2
1807,-1.069641176,-1.487192605,0.121784625,-1.426884371,2
1808,1.115149488,1.746852491,0.269919376,0.795063286,2
1809,-0.59358219,0.215577234,0.678664574,0.063900281,2
1810,-0.296364021,-0.754462378,-2.001314186,1.481857725,2
1811,0.583227838,0.150340063,-0.740011852,0.090027191,2
1812,1.230370206,0.190197962,0.601466748,0.213089091,2
1813,1.71038579,-0.694200018,-0.84428337,-0.175399337,2
1814,1.894316643,-0.855089838,0.916639898,-0.608634649,2
1815,-0.001405791,-1.149764532,0.828675145,1.097973111,2
1816,0.718913845,-0.278166649,0.940536296,-0.862698787,2
1817,-0.443919262,1.198039841,-1.101320777,1.651657257,2
1818,-0.600525145,-0.44606814,1.037038379,-1.110635196,2
1819,-0.709500793,1.073570481,0.017909084,-0.268918932,2
1820,-0.176957224,-1.452235328,1.467531911,0.420106473,2
1821,0.753008695,1.602834322,0.010377547,0.92238778,2
1822,0.599383834,0.093321315,-1.09462834,-0.152668255,2
1823,0.149886127,-0.775737314,-0.650712987,-0.078610044,2
1824,-0.687770679,-0.097875795,-2.665643629,-0.248778262,2
1825,2.5505289,-1.079810369,-0.328148275,0.416667021,2
1826,0.329936038,-0.902449541,0.323882631,1.138752427,2
1827,0.239605658,1.061713003,-1.254694893,1.281326905,2
1828,-0.982293513,0.613469105,-0.561337181,-1.288502662,2
1829,-0.822539971,-1.229499778,-0.434463173,-0.417254556,2
1830,1.409079175,-1.083098276,-0.251513843,-0.206909357,2
1831,0.088957454,-1.389399938,0.249642282,-0.596840125,2
1832,0.472584863,0.224410589,0.084459669,0.494956842,2
1833,-2.449324814,1.738292354,0.262695623,-1.054933778,2
1834,1.444031645,0.51257083,-1.302572044,1.101471871,2
1835,0.169773612,0.436683457,0.315683344,-1.423488526,2
1836,-0.333201241,-1.534527737,0.227798038,-0.688191261,2
1837,0.823660533,-1.705974061,1.12544658,0.851761108,2
1838,-0.790434393,-0.734318189,0.48310333,-0.66201045,2
